rhakhis_wfo,taxonid,family,genus,specificepithet,infraspecificepithet,scientfiicname,scientfiicnameauthorship,taxonrank,taxonomicstatus,acceptednameusageid,parentnameusageid,originalnameusageid,namepublishedin,nomenclaturalstatus,taxonremarks,scientificnameid,references,rhakhis_parent,rhakhis_accepted,rhakhis_pk,rhakhis_skip,rhakhis_rank,rhakhis_status,rhakhis_basionym,subfamily
wfo-0000418818,2452836,Fabaceae,Vicia,portosantana,,Vicia portosantana,Gand.,Species,Unplaced,,2452522,,Bull. Soc. Bot. France 59: 706 (1912 publ. 1913),,Madeira,ipni:525069-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:525069-1,,,79840,,,,,
wfo-0000165953,2344868,Fabaceae,Lonchocarpus,purpureus,,Lonchocarpus purpureus,Pittier,Species,Unplaced,,2346120,,Contr. U.S. Natl. Herb. 20: 65 (1917),,S. Mexico to Honduras,ipni:143362-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:143362-2,,,79949,,,,,
wfo-1000002790,3270039,Fabaceae,Lotus,luteus,,Lotus luteus,J.Harrison,Species,Unplaced,,2344629,,Floric. Cab. & Florist's Mag. 20: 294 (1852),,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3270039-4,,,80044,,,,,
wfo-0000418781,2452737,Fabaceae,Vicia,repens,,Vicia repens,d'Urv.,Species,Unplaced,,2452522,,Mém. Soc. Linn. Paris 1: 344 (1822),,Aegean Is.,ipni:525102-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:525102-1,,,80060,,,,,
wfo-0001374299,2510811,Fabaceae,Mimosa,foliolosa,strigosa,Mimosa foliolosa var. strigosa,Benth.,Variety,Unplaced,,2375010,,"C.F.P.von Martius & auct. suc. (eds.), Fl. Bras. 15(2): 388 (1876)",,Brazil (Goiás),ipni:161675-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161675-2,,,80083,,,,,
wfo-0001053118,2367664,Fabaceae,Meibomia,variegata,,Meibomia variegata,Rusby,Species,Unplaced,,2368754,,Bull. New York Bot. Gard. 4: 344 (1907),,http://plants.jstor.org/stable/history/10.5555/al.ap.specimen.us00002111,ipni:156134-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:156134-2,,,80136,,,,,
wfo-1000035088,2345567,Fabaceae,Lespedeza,maximowiczii,,Lespedeza maximowiczii,Gand.,Species,Unplaced,,2345922,,Bull. Soc. Bot. France 60: 460 (1913),", nom. illeg.",Siberia,ipni:502519-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:502519-1,,,80231,,,,,
wfo-0001051534,2345268,Fabaceae,Lotus,racemosus,,Lotus racemosus,Sessé & Moc.,Species,Unplaced,,2344629,,"Fl. Mexic., ed. 2: 175 (1894)",", nom. illeg.",Mexico (Jalisco),ipni:144013-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:144013-2,,,80281,,,,,
wfo-0000367748,2356722,Fabaceae,Lupinus,spatulatus,,Lupinus spatulatus,Larrañaga,Species,Unplaced,,2348057,,Escritos D. A. Larrañaga 2: 227 (1923),,Uruguay,ipni:145933-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:145933-2,,,80313,,,,,
wfo-1200021720,2445199,Fabaceae,Tephrosia,simplicifolia,,Tephrosia simplicifolia,Merr.,Species,Unplaced,,2444450,,Philipp. J. Sci. 27: 34 (1925),", nom. illeg.",Philippines (Luzon),ipni:520913-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:520913-1,,,80374,,,,,
wfo-0000411928,2439407,Fabaceae,Trifolium,coarctatum,,Trifolium coarctatum,Rchb.,Species,Unplaced,,2440723,,Fl. Germ. Excurs. 2: 494 (1832),,Italy,ipni:523025-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:523025-1,,,80561,,,,,
wfo-0000469236,2537665,Fabaceae,Phaseolus,asellus,,Phaseolus asellus,Molina,Species,Unplaced,,2537710,,Sag. Stor. Nat. Chili: 130 (1782),,Chile,ipni:513695-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:513695-1,,,80577,,,,,
wfo-0000413091,2441566,Fabaceae,Trigonella,multiflora,,Trigonella multiflora,Humn.,Species,Unplaced,,2439377,,Cat. Pl. Luxeuil: 18 (1876),,France,ipni:524041-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:524041-1,,,80695,,,,,
wfo-0001373178,2356646,Fabaceae,Lotodes,glandulosum,coeruleum,Lotodes glandulosum var. coeruleum,Kuntze,Variety,Synonym,2388734,,,Revis. Gen. Pl. 3(2): 65 (1898),,,ipni:143857-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:143857-2,,wfo-0001061387,80710,,,,,
wfo-0000414878,2445098,Fabaceae,Tephrosia,subsessilis,,Tephrosia subsessilis,Graham,Species,Unplaced,,2444450,,"N.Wallich, Numer. List: n.° 5969 (1831)",", nom. nud.",India,ipni:520945-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:520945-1,,,80780,,,,,
wfo-0000178469,2535283,Fabaceae,Psoralea,divaricata,,Psoralea divaricata,Humb. & Bonpl. ex Willd.,Species,Synonym,2388726,,,Enum. Pl. Hort. Berol.: 788 (1809),,,ipni:212207-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:212207-2,,wfo-0001061382,80890,,,,,
wfo-0000412967,2441191,Fabaceae,Trigonella,psilorhynchos,,Trigonella psilorhynchos,Blatt.,Species,Unplaced,,2439377,,J. Bombay Nat. Hist. Soc. 36: 479 (1933),,Pakistan,ipni:524077-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:524077-1,,,80910,,,,,
wfo-0000364881,2350624,Fabaceae,Lathyrus,dolichos,,Lathyrus dolichos,Medik.,Species,Unplaced,,2352057,,Bot. Beob. 1783: 215 (1784),,,ipni:501681-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:501681-1,,,81006,,,,,
wfo-0000502376,2597117,Fabaceae,Stenolobium,arboreum,,Stenolobium arboreum,Wawra,Species,Unplaced,,2597111,,Flora 47: 243 (1864),,https://plants.jstor.org/stable/viewer/10.5555/al.ap.specimen.f0059834f,ipni:519477-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:519477-1,,,81438,,,,,
wfo-0000165328,2490448,Fabaceae,Sclerolobium,herthae,,Sclerolobium herthae,Harms,Species,Unplaced,,2591835,,Notizbl. Bot. Gart. Berlin-Dahlem 15: 46 (1940),,Ecuador (Pastaza),ipni:518123-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:518123-1,,,81440,,,,,
wfo-0000414634,2444426,Fabaceae,Tephrosia,lagascana,,Tephrosia lagascana,DC.,Species,Unplaced,,2444450,,Prodr. 2: 253 (1825),,,ipni:520670-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:520670-1,,,81451,,,,,
wfo-0000502427,2597264,Fabaceae,Sophora,sinuata,,Sophora sinuata,Larrañaga,Species,Unplaced,,2597446,,Escritos D. A. Larrañaga 2: 151 (1923),,Uruguay,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2597264-4,,,81649,,,,,
wfo-0000389039,2397901,Fabaceae,Oxytropis,defilippii,,Oxytropis defilippii,Pamp.,Species,Unplaced,,2388569,,Bull. Soc. Bot. Ital. 1915: 30 (1915),,Mongolia,ipni:511420-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:511420-1,,,81680,,,,,
wfo-0000364870,2350601,Fabaceae,Lathyrus,clymenoides,,Lathyrus clymenoides,Ser.,Species,Unplaced,,2352057,,"A.P.de Candolle, Prodr. 2: 374 (1825)",,Mauritius,ipni:501646-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:501646-1,,,82037,,,,,
wfo-0000384136,2388813,Fabaceae,Orobus,vukotinovicii,,Orobus vukotinovicii,Gand.,Species,Unplaced,,2388090,,Contr. Fl. Terr. Slav. Merid. 1: 10 (1883),,NW. Balkan Pen.,ipni:511087-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:511087-1,,,82123,,,,,
wfo-1200009387,2369012,Fabaceae,Medicago,recta,,Medicago × recta,Kit.,Species,Unplaced,,2368626,,Linnaea 32: 613 (1864),", nom. illeg.",Hungary,ipni:506384-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:506384-1,,,82236,,,,,
wfo-0000374481,2369069,Fabaceae,Medicago,purpurea,,Medicago purpurea,Gueldenst.,Species,Unplaced,,2368626,,Reis. Russland 1: 195 (1787),", nom. nud.",Russia,ipni:506379-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:506379-1,,,82328,,,,,
wfo-0000389098,2398090,Fabaceae,Oxytropis,glauca,,Oxytropis glauca,Sweet,Species,Unplaced,,2388569,,Hort. Brit.: 123 (1826),,Krym,ipni:511488-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:511488-1,,,82460,,,,,
wfo-0000469387,2538199,Fabaceae,Phaseolus,discolor,,Phaseolus discolor,Span. ex Miq.,Species,Unplaced,,2537710,,Fl. Ned. Ind. 1(1): 196 (1855),,Jawa,ipni:513790-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:513790-1,,,82476,,,,,
wfo-0000363748,2348260,Fabaceae,Lupinus,milleri,,Lupinus milleri,J.Agardh,Species,Unplaced,,2348057,,Syn. Lupini: 43 (1835),", nom. nud.",,ipni:504772-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:504772-1,,,82601,,,,,
wfo-0000502433,2597280,Fabaceae,Sophora,oblongifolia,,Sophora oblongifolia,Ruiz & Pav.,Species,Unplaced,,2597446,,Anales Inst. Bot. Cavanilles 14: 721 (1956),,Chile,ipni:518900-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:518900-1,,,82611,,,,,
wfo-0001050904,2452282,Fabaceae,Vicia,diversifolia,,Vicia diversifolia,Phil.,Species,Unplaced,,2452522,,Anales Univ. Chile 84: 267 (1894),", nom. illeg.",Chile,ipni:265036-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:265036-2,,,82636,,,,,
wfo-0000413083,2441555,Fabaceae,Trigonella,mexicana,,Trigonella mexicana,G.Don,Species,Unplaced,,2439377,,Gen. Hist. 2: 469 (1832),,Mexico,ipni:524032-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:524032-1,,,82675,,,,,
wfo-0001397517,2471314,Fabaceae,Vicia,vicina,pallidiflora,Vicia vicina var. pallidiflora,Speg.,Variety,Unplaced,,2450690,,"Anales Mus. Nac. Buenos Aires, ser. 3, 1: 279 (1902)",,Patagonia,ipni:265120-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:265120-2,,,82746,,,,,
wfo-1000002681,2374485,Fabaceae,Mimosa,angulata,,Mimosa angulata,Spreng.,Species,Unplaced,,2374559,,Neue Entdeck. Pflanzenk. 2: 158 (1821),,Brazil,ipni:507638-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:507638-1,,,82905,,,,,
wfo-1000038965,3003823,Fabaceae,Lotus,hispidus,,Lotus hispidus,Desf. ex DC.,Species,Unplaced,,2344629,,"J.B.A.M.de Lamarck & A.P.de Candolle, Fl. Franç., éd. 3, 6: 572 (1815)",", nom. illeg.",France,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3003823-4,,,82920,,,,,
wfo-0001059153,2754528,Fabaceae,Cytisus,adami,,Cytisus + adami,Poit.,Species,Synonym,2350825,,,Ann. Soc. Hort. Paris 7: 501 (1830),,,ipni:489597-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489597-1,,wfo-1000002774,82958,,,,,
wfo-0000362965,2346005,Fabaceae,Leptodesmia,pulchella,,Leptodesmia pulchella,Yatabe,Species,Unplaced,,2346007,,"Bot. Mag. (Tokyo) 4: 2, t. 12 (1890)",,Japan,ipni:502340-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:502340-1,,,83066,,,,,
wfo-0000373411,2366166,Fabaceae,Macrotrullion,elegans,,Macrotrullion elegans,Klotzsch,Species,Unplaced,,,,"M.R.Schomburgk, Reis. Br.-Guiana 3: 1202 (1849)",", nom. nud.",Guyana,ipni:505850-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:505850-1,,,83117,,,,,
wfo-0001051499,2344994,Fabaceae,Lotodes,marginatum,,Lotodes marginatum,(Meyen) Kuntze,Species,Synonym,2388420,,2534996,Revis. Gen. Pl. 1: 194 (1891),,,ipni:143863-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:143863-2,,wfo-0001061386,83158,,,,,
wfo-0001368281,2608977,Fabaceae,Teline,stenopetala,santoantaoi,Teline stenopetala subsp. santoantaoi,Marrero Rodr.,Subspecies,Unplaced,,2444863,,Bot. Macaronés. 27: 90 (2008),,Cape Verde (Santo Antão),ipni:77092399-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77092399-1,,,83221,,,,,
wfo-0000411804,2439088,Fabaceae,Trifolium,litorale,,Trifolium litorale,Larrañaga,Species,Unplaced,,2440723,,Escritos D. A. Larrañaga 2: 232 (1923),", nom. illeg.",Uruguay,ipni:257974-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:257974-2,,,83311,,,,,
wfo-0000384431,2389510,Fabaceae,Ononis,schmuckii,,Ononis schmuckii,Dalla Torre & Sarnth.,Species,Unplaced,,2389637,,Fl. Tirol 6(2): 641 (1909),,Austria (Tirol),ipni:510495-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:510495-1,,,83364,,,,,
wfo-1200040906,3309828,Fabaceae,Vicia,pallida,,Vicia pallida,Charit.,Species,Unplaced,,2452522,,"Florogen. Komm. Zelenoi Knige Sibiri (Lesa, Poimennye Kompleksy): 162 (2010)",", nom. illeg.",W. Siberia,ipni:77320892-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77320892-1,,,83394,,,,,
wfo-0000374186,2368237,Fabaceae,Medicago,dubia,,Medicago dubia,E.H.L.Krause,Species,Unplaced,,2368626,,"J.W.Sturm, Deutschl. Fl. Abbild., ed. 2. 9: 142 (1901)",", not validly publ.",,ipni:506160-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:506160-1,,,83512,,,,,
wfo-0001444191,2913184,Fabaceae,Vicia,flaccida,,Vicia flaccida,Biv.,Species,Unplaced,,2452522,,Nuove Piante: 10 (1838),,Italy,ipni:60458488-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60458488-2,,,83513,,,,,
wfo-0000377399,2373919,Fabaceae,Mucuna,balfouriana,,Mucuna balfouriana,A.Murray bis,Species,Unplaced,,2373922,,Trans. Bot. Soc. Edinburgh 6: 289 (1860),,SE. Nigeria,ipni:509146-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:509146-1,,,83525,,,,,
wfo-0000377533,2374531,Fabaceae,Mimosa,aculeata,,Mimosa aculeata,Mill.,Species,Unplaced,,2374559,,"Gard. Dict., ed. 8.: Add. (1768)",,,ipni:507594-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:507594-1,,,83727,,,,,
wfo-0000498310,2590855,Fabaceae,Sesbania,stricta,,Sesbania stricta,Schrad.,Species,Unplaced,,2591165,,"Index Seminum (GOET, Gottingensis) 1834: 5 (1834)",,India,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2590855-4,,,83734,,,,,
wfo-1200112546,3320786,Fabaceae,Cytisus,laburnum,coccineum,Cytisus laburnum var. coccineum,Otto,Variety,Synonym,2350825,,,Allg. Gartenzeitung 16: 189 (1848),,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3320786-4,,wfo-1000002774,83739,,,,,
,2909983,Fabaceae,Phaseolus,vulgaris,ellipticus,Phaseolus vulgaris convar. ellipticus,(G.Martens) Alef.,Convariety,Synonym,2538166,,2909416,Landw. Fl.: 18 (1866),,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2909983-4,,wfo-0000183282,83743,,,,,
wfo-0000411959,2439491,Fabaceae,Trifolium,ehrenbergii,,Trifolium ehrenbergii,Sweet,Species,Unplaced,,2440723,,"Hort. Brit., ed. 2: 137 (1830)",,Egypt,ipni:523105-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:523105-1,,,83792,,,,,
wfo-0000418190,2451434,Fabaceae,Vicia,syrtica,,Vicia syrtica,Duby,Species,Unplaced,,2452522,,"Bot. Gall., ed. 2, 1: 151 (1828)",,France (Dax),ipni:525184-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:525184-1,,,83903,,,,,
wfo-1200112547,3320787,Fabaceae,Laburnum,vulgare,adami,Laburnum vulgare var. adami,(Poit.) K.Koch,Variety,Synonym,2350825,,2754528,Dendrologie 1: 17 (1869),,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3320787-4,,wfo-1000002774,83954,,,,,
wfo-0000383909,2388078,Fabaceae,Orobus,arborescens,,Orobus arborescens,Sessé & Moc.,Species,Unplaced,,2388090,,"Naturaleza (Mexico City), ser. 2, 1(App.): 118 (1890)",,Mexico,ipni:176631-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:176631-2,,,83956,,,,,
wfo-0000466587,2532755,Fabaceae,Psoralea,bipedunculata,,Psoralea bipedunculata,Jacq.,Species,Unplaced,,2535158,,Collectanea 4: 146 (1791),,http://illustratedgarden.org/mobot/rarebooks/page.asp?relation=QK98J321781V3&identifier=0243,ipni:516016-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:516016-1,,,83983,,,,,
wfo-0001050597,2852312,Fabaceae,Hoita,versicolor,,Hoita versicolor,Rusby,Species,Synonym,2388420,,,Mem. New York Bot. Gard. 7: 260 (1927),,,ipni:123513-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:123513-2,,wfo-0001061386,84177,,,,,
wfo-0001374350,2512100,Fabaceae,Mimosa,vernicosa,ciliata,Mimosa vernicosa var. ciliata,Benth.,Variety,Unplaced,,2512101,,"C.F.P.von Martius & auct. suc. (eds.), Fl. Bras. 15(2): 386 (1876)",,Brazil,ipni:162059-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:162059-2,,,84209,,,,,
wfo-0000377311,2373648,Fabaceae,Mimosa,nivea,,Mimosa nivea,Sessé & Moc.,Species,Unplaced,,2374559,,"Naturaleza (Mexico City), ser. 2, 1(App.): 179 (1890)",,Mexico,ipni:161855-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161855-2,,,84325,,,,,
wfo-0001052894,2536338,Fabaceae,Psoralea,lasiostachys,,Psoralea lasiostachys,Vogel,Species,Synonym,2388420,,,Nov. Actorum Acad. Caes. Leop.-Carol. Nat. Cur. 19(Suppl. 1): 13 (1843),,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2536338-4,,wfo-0001061386,84393,,,,,
wfo-0000470213,2541411,Fabaceae,Pultenaea,formosa,,Pultenaea formosa,Dum.Cours.,Species,Unplaced,,2537285,,"Bot. Cult., ed. 2, 7: 304 (1814)",,Australia,ipni:58924-3,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:58924-3,,,84442,,,,,
wfo-0001053093,2367446,Fabaceae,Meibomia,rhynchosiifolia,,Meibomia rhynchosiifolia,Rusby,Species,Unplaced,,2368754,,Bull. New York Bot. Gard. 6: 513 (1910),,http://plants.jstor.org/stable/history/10.5555/al.ap.specimen.us00002086,ipni:156080-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:156080-2,,,84557,,,,,
wfo-0001052905,2534969,Fabaceae,Psoralea,potens,,Psoralea potens,J.F.Macbr.,Species,Synonym,2388420,,,"Publ. Field Mus. Nat. Hist., Bot. Ser. 4: 85 (1925)",,,ipni:212282-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:212282-2,,wfo-0001061386,84715,,,,,
wfo-0000469225,2537636,Fabaceae,Phaseolus,angustatus,,Phaseolus angustatus,Wall.,Species,Unplaced,,2537710,,Numer. List: n.° 5597 (1831),", nom. nud.",Myanmar,ipni:513684-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:513684-1,,,84726,,,,,
wfo-0001393885,2356647,Fabaceae,Lotodes,glandulosum,albidum,Lotodes glandulosum var. albidum,Kuntze,Variety,Synonym,2388734,,,Revis. Gen. Pl. 3(2): 65 (1898),,,ipni:143856-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:143856-2,,wfo-0001061387,84743,,,,,
wfo-0001323932,2356343,Fabaceae,Lupinus,bracteolaris,depauperatus,Lupinus bracteolaris f. depauperatus,Kuntze,Form,Unplaced,,2347710,,Revis. Gen. Pl. 3(2): 66 (1898),,S. Argentina,ipni:144904-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:144904-2,,,84769,,,,,
wfo-1000038617,2428514,Fabaceae,Robinia,macrophylla,,Robinia macrophylla,Spreng.,Species,Unplaced,,2428543,,"Syst. Veg., ed. 16. 3: 246 (1826)",,Brazil,ipni:517710-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:517710-1,,,85078,,,,,
wfo-0001059652,2388934,Fabaceae,Onobrychis,schelkovnikovii,,Onobrychis schelkovnikovii,Fomin,Species,Unplaced,,2389110,,Izv. Kavkazsk. Muz. 3: 280 (1906 publ. 1907),,Caucasus,ipni:510112-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:510112-1,,,85085,,,,,
wfo-0000194717,2532190,Fabaceae,Psoralea,algoensis,,Psoralea algoensis,Eckl. & Zeyh.,Species,Unplaced,,2535158,,Enum. Pl. Afric. Austral.: 229 (1836),,Cape Prov.,ipni:515981-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:515981-1,,,85240,,,,,
wfo-1200009313,2350619,Fabaceae,Lathyrus,dumetorum,,Lathyrus dumetorum,Ledeb.,Species,Unplaced,,2352057,,"J.G.Gmelin, Fl. Sibir., Comm.: 110 (1841)",,Siberia,ipni:501685-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:501685-1,,,85288,,,,,
wfo-0000411869,2439267,Fabaceae,Trifolium,mediterraneum,,Trifolium mediterraneum,Vell.,Species,Unplaced,,2440723,,Fl. Flumin.: 317 (1829),,Brazil,ipni:523360-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:523360-1,,,85300,,,,,
wfo-0001396317,2882723,Fabaceae,Psoralea,lasiostachys,potens,Psoralea lasiostachys var. potens,(J.F.Macbr.) J.F.Macbr.,Variety,Synonym,2388420,,2534969,"Publ. Field Mus. Nat. Hist., Bot. Ser. 8: 88 (1930)",,,ipni:212238-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:212238-2,,wfo-0001061386,85320,,,,,
wfo-0000365487,2352059,Fabaceae,Lathyrus,acutus,,Lathyrus acutus,Gromov ex Trautv.,Species,Unplaced,,2352057,,Trudy Imp. S.-Peterburgsk. Bot. Sada 3(1): 75 (1873),", nom. nud.",Ukraine,ipni:501549-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:501549-1,,,85323,,,,,
wfo-0000746907,2900354,Fabaceae,Pultenaea,paxtonii,,Pultenaea paxtonii,R.Hogg,Species,Unplaced,,2537285,,Gard. Year Book 3: 79 (1862),,Australia,ipni:77105353-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77105353-1,,,85354,,,,,
wfo-4100000335,2350824,Fabaceae,Laburnocytisus,,,#NAME?,Trel.,Genus,Unplaced,,,,Proc. Amer. Philos. Soc. 72: 241 (1933),,,ipni:77220930-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77220930-1,,,85382,,,,,
wfo-0000405824,2428040,Fabaceae,Rhynchosia,lobata,,Rhynchosia lobata,Desv.,Species,Unplaced,,2428918,,Ann. Sci. Nat. (Paris) 9: 419 (1826),,http://plants.jstor.org/stable/viewer/10.5555/al.ap.specimen.f0059819f,ipni:517349-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:517349-1,,,85463,,,,,
wfo-0000186468,2444832,Fabaceae,Teline,gomerae,,Teline gomerae,(P.E.Gibbs & Dingwall) G.Kunkel,Species,Synonym,2444812,,2444844,Cuad. Bot. Canaria 25: 40 (1975),,,ipni:520257-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:520257-1,,wfo-0001369133,85468,,,,,
wfo-0001397518,2471315,Fabaceae,Vicia,vicina,tricolor,Vicia vicina var. tricolor,Speg.,Variety,Unplaced,,2450690,,"Anales Mus. Nac. Buenos Aires, ser. 3, 1: 278 (1902)",,Patagonia,ipni:265121-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:265121-2,,,85532,,,,,
wfo-0001057909,2350827,Fabaceae,Laburnum,adami,,Laburnum + adami,(Poit.) Lavallée,Species,Synonym,2350825,,2754528,Énum. Arbres: 60 (1877),,,ipni:501423-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:501423-1,,wfo-1000002774,85597,,,,,
wfo-0001054975,2536066,Fabaceae,Psoralea,lutea,,Psoralea lutea,Molina,Species,Synonym,2388734,,,Sag. Stor. Nat. Chili: 163 (1782),,,ipni:516163-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:516163-1,,wfo-0001061387,85669,,,,,
wfo-0000365196,2351492,Fabaceae,Lathyrus,parreiszii,,Lathyrus parreiszii,C.Presl,Species,Unplaced,,2352057,,Weitenw. Beitr. 2: 30 (1837),,Krym,ipni:501928-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:501928-1,,,85670,,,,,
wfo-0000374484,2369075,Fabaceae,Medicago,paradoxa,,Medicago paradoxa,Spreng. ex Steud.,Species,Unplaced,,2368626,,Nomencl. Bot. 1: 514 (1821),,,ipni:506332-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:506332-1,,,85690,,,,,
wfo-0000503153,2598753,Fabaceae,Swartzia,subspicata,,Swartzia subspicata,Klotzsch,Species,Unplaced,,2491198,,"M.R.Schomburgk, Reis. Br.-Guiana 3: 1208 (1849)",", nom. nud.",Guyana,ipni:520030-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:520030-1,,,85770,,,,,
wfo-1000064344,3316942,Fabaceae,Orobus,galegiformis,,Orobus galegiformis,Reider,Species,Unplaced,,2388090,,Bloemk. Beschr.: 104 (1830),,,ipni:77340022-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77340022-1,,,85847,,,,,
wfo-0000469948,2540066,Fabaceae,Pisum,botanocolpium,,Pisum botanocolpium,Schrank,Species,Unplaced,,2540033,,Bot. Zeitung (Regensburg) 4: 312 (1805),,New South Wales,ipni:514568-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:514568-1,,,86054,,,,,
wfo-0000418764,2452707,Fabaceae,Vicia,peduncularis,,Vicia peduncularis,Clemente,Species,Unplaced,,2452522,,Pl. Espont. Titag.: 16 (1864),,Spain,ipni:525031-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:525031-1,,,86369,,,,,
wfo-0001261745,2374996,Fabaceae,Mimosa,fonticola,,Mimosa fonticola,Barneby,Species,Unplaced,,2374559,,Mem. New York Bot. Gard. 65: 716 (1991),", without a Latin descr. or type.",SE. Brazil,ipni:960675-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:960675-1,,,86401,,,,,
